year,age,sex,people
2011,7,F,544
2011,8,F,523
2011,9,F,554
2011,10,F,506
2011,11,F,605
2011,12,F,574
2011,13,F,588
2011,14,F,627
2011,15,F,616
2011,16,F,618
2011,17,F,703
2011,18,F,745
2011,19,F,755
2011,20,F,755
2011,21,F,735
2011,22,F,763
2011,23,F,727
2011,24,F,719
2011,25,F,709
2011,26,F,743
2011,27,F,751
2011,28,F,763
2011,29,F,686
2011,30,F,692
2011,31,F,699
2011,32,F,740
2011,33,F,727
2011,34,F,833
2011,35,F,835
2011,36,F,899
2011,37,F,920
2011,38,F,934
2011,39,F,1043
2011,40,F,952
2011,41,F,1021
2011,42,F,1019
2011,43,F,1049
2011,44,F,1147
2011,45,F,1088
2011,46,F,1172
2011,47,F,1148
2011,48,F,1123
2011,49,F,1117
2011,50,F,1092
2011,51,F,1079
2011,52,F,1095
2011,53,F,1027
2011,54,F,998
2011,55,F,1011
2011,56,F,950
2011,57,F,902
2011,58,F,833
2011,59,F,852
2011,60,F,935
2011,61,F,946
2011,62,F,998
2011,63,F,947
2011,64,F,960
2011,65,F,750
2011,66,F,730
2011,67,F,847
2011,68,F,802
2011,69,F,815
2011,70,F,883
2011,71,F,897
2011,72,F,844
2011,73,F,868
2011,74,F,824
2011,75,F,803
2011,76,F,759
2011,77,F,809
2011,78,F,747
2011,79,F,707
2011,80,F,769
2011,81,F,662
2011,82,F,629
2011,83,F,636
2011,84,F,501
2011,85,F,511
2011,86,F,444
2011,87,F,401
2011,88,F,361
2011,89,F,281
2011,90,F,201
2011,91,F,124
2011,92,F,84
2011,93,F,82
2011,94,F,76
2011,95,F,57
2011,96,F,51
2011,97,F,35
2011,98,F,33
2011,99,F,16
2011,100,F,27
2012,0,M,518
2012,1,M,479
2012,2,M,478
2012,3,M,518
2012,4,M,459
2012,5,M,557
2012,6,M,525
2012,7,M,577
2012,8,M,570
2012,9,M,588
2012,10,M,613
2012,11,M,548
2012,12,M,641
2012,13,M,586
2012,14,M,625
2012,15,M,641
2012,16,M,671
2012,17,M,711
2012,18,M,715
2012,19,M,809
2012,20,M,727
2012,21,M,827
2012,22,M,791
2012,23,M,781
2012,24,M,779
2012,25,M,763
2012,26,M,801
2012,27,M,765
2012,28,M,765
2012,29,M,779
2012,30,M,726
2012,31,M,708
2012,32,M,752
2012,33,M,819
2012,34,M,788
2012,35,M,811
2012,36,M,814
2012,37,M,865
2012,38,M,873
2012,39,M,880
2012,40,M,877
2012,41,M,934
2012,42,M,905
2012,43,M,932
2012,44,M,1000
2012,45,M,1040
2012,46,M,979
2012,47,M,1054
2012,48,M,897
2012,49,M,968
2012,50,M,910
2012,51,M,937
2012,52,M,934
2012,53,M,913
2012,54,M,914
2012,55,M,914
2012,56,M,917
2012,57,M,844
2012,58,M,779
2012,59,M,787
2012,60,M,770
2012,61,M,757
2012,62,M,784
2012,63,M,795
2012,64,M,794
2012,65,M,761
2012,66,M,649
2012,67,M,512
2012,68,M,615
2012,69,M,591
2012,70,M,605
2012,71,M,684
2012,72,M,657
2012,73,M,645
2012,74,M,573
2012,75,M,513
2012,76,M,560
2012,77,M,525
2012,78,M,547
2012,79,M,464
2012,80,M,451
2012,81,M,417
2012,82,M,365
2012,83,M,324
2012,84,M,304
2012,85,M,256
2012,86,M,225
2012,87,M,217
2012,88,M,188
2012,89,M,131
2012,90,M,88
2012,91,M,84
2012,92,M,50
2012,93,M,26
2012,94,M,20
2012,95,M,25
2012,96,M,21
2012,97,M,8
2012,98,M,16
2012,99,M,4
2012,100,M,11
2012,0,F,483
2012,1,F,437
2012,2,F,462
2012,3,F,485
2012,4,F,525
2012,5,F,469
2012,6,F,532
2012,7,F,556
2012,8,F,550
2012,9,F,519
2012,10,F,551
2012,11,F,505
2012,12,F,610
2012,13,F,571
2012,14,F,603
2012,15,F,619
2012,16,F,615
2012,17,F,619
2012,18,F,697
2012,19,F,745
2012,20,F,757
2012,21,F,766
2012,22,F,746
2012,23,F,764
2012,24,F,745
2012,25,F,704
2012,26,F,725
2012,27,F,766
2012,28,F,760
2012,29,F,763
2012,30,F,709
2012,31,F,688
2012,32,F,745
2012,33,F,759
2012,34,F,734
2012,35,F,826
2012,36,F,835
2012,37,F,892
2012,38,F,912
2012,39,F,936
2012,40,F,1038
2012,41,F,972
2012,42,F,1018
2012,43,F,1016
2012,44,F,1059
2012,45,F,1142
2012,46,F,1087
2012,47,F,1187
2012,48,F,1138
2012,49,F,1123
2012,50,F,1110
2012,51,F,1113
2012,52,F,1076
2012,53,F,1093
2012,54,F,1014
2012,55,F,991
2012,56,F,1022
2012,57,F,966
2012,58,F,887
2012,59,F,822
2012,60,F,852
2012,61,F,938
2012,62,F,943
2012,63,F,1005
2012,64,F,930
2012,65,F,945
2012,66,F,749
2012,67,F,723
2012,68,F,826
2012,69,F,787
2012,70,F,804
2012,71,F,870
2012,72,F,882
2012,73,F,818
2012,74,F,851
2012,75,F,798
2012,76,F,779
2012,77,F,738
2012,78,F,790
2012,79,F,734
2012,80,F,699
2012,81,F,749
2012,82,F,640
2012,83,F,598
2012,84,F,609
2012,85,F,477
2012,86,F,473
2012,87,F,414
2012,88,F,369
2012,89,F,334
2012,90,F,261
2012,91,F,188
2012,92,F,109
2012,93,F,79
2012,94,F,77
2012,95,F,58
2012,96,F,50
2012,97,F,39
2012,98,F,27
2012,99,F,27
2012,100,F,33
2013,0,M,477
2013,1,M,522
2013,2,M,502
2013,3,M,470
2013,4,M,510
2013,5,M,452
2013,6,M,556
2013,7,M,518
2013,8,M,583
2013,9,M,563
2013,10,M,581
2013,11,M,618
2013,12,M,542
2013,13,M,649
2013,14,M,579
2013,15,M,632
2013,16,M,632
2013,17,M,670
2013,18,M,700
2013,19,M,721
2013,20,M,795
2013,21,M,727
2013,22,M,829
2013,23,M,786
2013,24,M,784
2013,25,M,778
2013,26,M,748
2013,27,M,793
2013,28,M,764
2013,29,M,761
2013,30,M,748
2013,31,M,711
2013,32,M,717
2013,33,M,750
2013,34,M,816
2013,35,M,780
2013,36,M,814
2013,37,M,805
2013,38,M,858
2013,39,M,855
2013,40,M,863
2013,41,M,860
2013,42,M,927
2013,43,M,889
2013,44,M,928
2013,45,M,1010
2013,46,M,1023
2013,47,M,963
2013,48,M,1038
2013,49,M,883
2013,50,M,952
2013,51,M,895
2013,52,M,923
2013,53,M,918
2013,54,M,910
2013,55,M,916
2013,56,M,897
2013,57,M,920
2013,58,M,836
2013,59,M,772
2013,60,M,778
2013,61,M,774
2013,62,M,748
2013,63,M,794
2013,64,M,787
2013,65,M,773
2013,66,M,765
2013,67,M,639
2013,68,M,505
2013,69,M,597
2013,70,M,578
2013,71,M,579
2013,72,M,673
2013,73,M,638
2013,74,M,629
2013,75,M,552
2013,76,M,487
2013,77,M,540
2013,78,M,500
2013,79,M,520
2013,80,M,442
2013,81,M,422
2013,82,M,391
2013,83,M,337
2013,84,M,301
2013,85,M,273
2013,86,M,230
2013,87,M,196
2013,88,M,196
2013,89,M,151
2013,90,M,117
2013,91,M,73
2013,92,M,66
2013,93,M,42
2013,94,M,21
2013,95,M,15
2013,96,M,21
2013,97,M,13
2013,98,M,6
2013,99,M,15
2013,100,M,7
2013,0,F,475
2013,1,F,506
2013,2,F,431
2013,3,F,487
2013,4,F,479
2013,5,F,532
2013,6,F,463
2013,7,F,543
2013,8,F,550
2013,9,F,544
2013,10,F,514
2013,11,F,546
2013,12,F,500
2013,13,F,608
2013,14,F,566
2013,15,F,604
2013,16,F,613
2013,17,F,609
2013,18,F,612
2013,19,F,718
2013,20,F,735
2013,21,F,776
2013,22,F,769
2013,23,F,763
2013,24,F,791
2013,25,F,767
2013,26,F,710
2013,27,F,736
2013,28,F,766
2013,29,F,746
2013,30,F,750
2013,31,F,718
2013,32,F,676
2013,33,F,750
2013,34,F,748
2013,35,F,754
2013,36,F,814
2013,37,F,824
2013,38,F,879
2013,39,F,899
2013,40,F,924
2013,41,F,1023
2013,42,F,1009
2013,43,F,1005
2013,44,F,1005
2013,45,F,1047
2013,46,F,1130
2013,47,F,1076
2013,48,F,1205
2013,49,F,1126
2013,50,F,1111
2013,51,F,1099
2013,52,F,1132
2013,53,F,1064
2013,54,F,1116
2013,55,F,1002
2013,56,F,980
2013,57,F,1039
2013,58,F,967
2013,59,F,875
2013,60,F,810
2013,61,F,860
2013,62,F,940
2013,63,F,943
2013,64,F,1002
2013,65,F,912
2013,66,F,926
2013,67,F,751
2013,68,F,718
2013,69,F,830
2013,70,F,788
2013,71,F,793
2013,72,F,850
2013,73,F,866
2013,74,F,822
2013,75,F,839
2013,76,F,784
2013,77,F,751
2013,78,F,714
2013,79,F,774
2013,80,F,706
2013,81,F,667
2013,82,F,713
2013,83,F,598
2013,84,F,561
2013,85,F,580
2013,86,F,445
2013,87,F,416
2013,88,F,366
2013,89,F,322
2013,90,F,288
2013,91,F,232
2013,92,F,162
2013,93,F,88
2013,94,F,64
2013,95,F,58
2013,96,F,41
2013,97,F,36
2013,98,F,33
2013,99,F,22
2013,100,F,38
2014,0,M,467
2014,1,M,482
2014,2,M,534
2014,3,M,531
2014,4,M,477
2014,5,M,518
2014,6,M,459
2014,7,M,572
2014,8,M,526
2014,9,M,596
2014,10,M,570
2014,11,M,588
2014,12,M,636
2014,13,M,549
2014,14,M,663
2014,15,M,586
2014,16,M,649
2014,17,M,641
2014,18,M,695
2014,19,M,750
2014,20,M,736
2014,21,M,811
2014,22,M,742
2014,23,M,840
2014,24,M,788
2014,25,M,790
2014,26,M,773
2014,27,M,750
2014,28,M,789
2014,29,M,752
2014,30,M,759
2014,31,M,733
2014,32,M,706
2014,33,M,730
2014,34,M,734
2014,35,M,802
2014,36,M,781
2014,37,M,811
2014,38,M,812
2014,39,M,861
2014,40,M,812
2014,41,M,927
2014,42,M,925
2014,43,M,936
2014,44,M,960
2014,45,M,945
2014,46,M,1023
2014,47,M,1090
2014,48,M,972
2014,49,M,1096
2014,50,M,891
2014,51,M,1007
2014,52,M,902
2014,53,M,966
2014,54,M,962
2014,55,M,923
2014,56,M,923
2014,57,M,943
2014,58,M,914
2014,59,M,842
2014,60,M,782
2014,61,M,778
2014,62,M,775
2014,63,M,749
2014,64,M,797
2014,65,M,794
2014,66,M,774
2014,67,M,763
2014,68,M,633
2014,69,M,494
2014,70,M,599
2014,71,M,572
2014,72,M,572
2014,73,M,657
2014,74,M,624
2014,75,M,616
2014,76,M,542
2014,77,M,464
2014,78,M,531
2014,79,M,475
2014,80,M,497
2014,81,M,421
2014,82,M,396
2014,83,M,369
2014,84,M,315
2014,85,M,283
2014,86,M,239
2014,87,M,204
2014,88,M,168
2014,89,M,177
2014,90,M,133
2014,91,M,103
2014,92,M,59
2014,93,M,53
2014,94,M,36
2014,95,M,17
2014,96,M,13
2014,97,M,15
2014,98,M,11
2014,99,M,4
2014,100,M,20
2014,0,F,460
2014,1,F,489
2014,2,F,521
2014,3,F,440
2014,4,F,500
2014,5,F,489
2014,6,F,549
2014,7,F,498
2014,8,F,565
2014,9,F,560
2014,10,F,584
2014,11,F,550
2014,12,F,555
2014,13,F,509
2014,14,F,633
2014,15,F,608
2014,16,F,620
2014,17,F,657
2014,18,F,623
2014,19,F,627
2014,20,F,727
2014,21,F,791
2014,22,F,775
2014,23,F,786
2014,24,F,764
2014,25,F,788
2014,26,F,765
2014,27,F,716
2014,28,F,723
2014,29,F,746
2014,30,F,753
2014,31,F,779
2014,32,F,703
2014,33,F,731
2014,34,F,769
2014,35,F,766
2014,36,F,783
2014,37,F,832
2014,38,F,841
2014,39,F,897
2014,40,F,916
2014,41,F,942
2014,42,F,1042
2014,43,F,1028
2014,44,F,1023
2014,45,F,1024
2014,46,F,1065
2014,47,F,1151
2014,48,F,1095
2014,49,F,1226
2014,50,F,1146
2014,51,F,1130
2014,52,F,1117
2014,53,F,1155
2014,54,F,1082
2014,55,F,1131
2014,56,F,1017
2014,57,F,995
2014,58,F,1050
2014,59,F,987
2014,60,F,886
2014,61,F,818
2014,62,F,871
2014,63,F,948
2014,64,F,962
2014,65,F,1013
2014,66,F,917
2014,67,F,928
2014,68,F,756
2014,69,F,731
2014,70,F,837
2014,71,F,799
2014,72,F,798
2014,73,F,854
2014,74,F,866
2014,75,F,825
2014,76,F,834
2014,77,F,785
2014,78,F,742
2014,79,F,709
2014,80,F,759
2014,81,F,701
2014,82,F,649
2014,83,F,693
2014,84,F,576
2014,85,F,530
2014,86,F,546
2014,87,F,413
2014,88,F,372
2014,89,F,338
2014,90,F,284
2014,91,F,259
2014,92,F,200
2014,93,F,130
2014,94,F,68
2014,95,F,46
2014,96,F,44
2014,97,F,37
2014,98,F,32
2014,99,F,25
2014,100,F,38
2015,0,M,455
2015,1,M,481
2015,2,M,490
2015,3,M,532
2015,4,M,537
2015,5,M,533
2015,6,M,584
2015,7,M,510
2015,8,M,583
2015,9,M,578
2015,10,M,593
2015,11,M,608
2015,12,M,641
2015,13,M,637
2015,14,M,600
2015,15,M,672
2015,16,M,639
2015,17,M,657
2015,18,M,681
2015,19,M,707
2015,20,M,754
2015,21,M,741
2015,22,M,808
2015,23,M,731
2015,24,M,834
2015,25,M,791
2015,26,M,790
2015,27,M,762
2015,28,M,737
2015,29,M,782
2015,30,M,750
2015,31,M,752
2015,32,M,743
2015,33,M,689
2015,34,M,743
2015,35,M,741
2015,36,M,797
2015,37,M,791
2015,38,M,829
2015,39,M,834
2015,40,M,873
2015,41,M,930
2015,42,M,921
2015,43,M,928
2015,44,M,950
2015,45,M,970
2015,46,M,957
2015,47,M,1024
2015,48,M,1087
2015,49,M,1052
2015,50,M,1092
2015,51,M,952
2015,52,M,1016
2015,53,M,965
2015,54,M,966
2015,55,M,963
2015,56,M,920
2015,57,M,914
2015,58,M,947
2015,59,M,915
2015,60,M,836
2015,61,M,779
2015,62,M,775
2015,63,M,771
2015,64,M,741
2015,65,M,798
2015,66,M,795
2015,67,M,761
2015,68,M,751
2015,69,M,623
2015,70,M,482
2015,71,M,588
2015,72,M,559
2015,73,M,551
2015,74,M,633
2015,75,M,610
2015,76,M,592
2015,77,M,523
2015,78,M,442
2015,79,M,511
2015,80,M,449
2015,81,M,466
2015,82,M,398
2015,83,M,374
2015,84,M,340
2015,85,M,281
2015,86,M,251
2015,87,M,216
2015,88,M,179
2015,89,M,147
2015,90,M,153
2015,91,M,116
2015,92,M,91
2015,93,M,52
2015,94,M,38
2015,95,M,27
2015,96,M,16
2015,97,M,10
2015,98,M,11
2015,99,M,10
2015,100,M,17
2015,0,F,473
2015,1,F,462
2015,2,F,493
2015,3,F,516
2015,4,F,468
2015,5,F,501
2015,6,F,524
2015,7,F,542
2015,8,F,498
2015,9,F,564
2015,10,F,597
2015,11,F,587
2015,12,F,551
2015,13,F,585
2015,14,F,543
2015,15,F,632
2015,16,F,609
2015,17,F,621
2015,18,F,660
2015,19,F,650
2015,20,F,663
2015,21,F,723
2015,22,F,785
2015,23,F,770
2015,24,F,771
2015,25,F,750
2015,26,F,769
2015,27,F,756
2015,28,F,695
2015,29,F,704
2015,30,F,740
2015,31,F,732
2015,32,F,772
2015,33,F,697
2015,34,F,716
2015,35,F,768
2015,36,F,819
2015,37,F,779
2015,38,F,910
2015,39,F,912
2015,40,F,971
2015,41,F,988
2015,42,F,1025
2015,43,F,1136
2015,44,F,1020
2015,45,F,1093
2015,46,F,1085
2015,47,F,1142
2015,48,F,1212
2015,49,F,1184
2015,50,F,1207
2015,51,F,1211
2015,52,F,1218
2015,53,F,1176
2015,54,F,1150
2015,55,F,1132
2015,56,F,1116
2015,57,F,1054
2015,58,F,1044
2015,59,F,1030
2015,60,F,980
2015,61,F,918
2015,62,F,861
2015,63,F,861
2015,64,F,937
2015,65,F,946
2015,66,F,1005
2015,67,F,942
2015,68,F,956
2015,69,F,751
2015,70,F,715
2015,71,F,811
2015,72,F,778
2015,73,F,784
2015,74,F,847
2015,75,F,845
2015,76,F,812
2015,77,F,818
2015,78,F,758
2015,79,F,756
2015,80,F,681
2015,81,F,729
2015,82,F,666
2015,83,F,619
2015,84,F,652
2015,85,F,535
2015,86,F,488
2015,87,F,503
2015,88,F,368
2015,89,F,328
2015,90,F,286
2015,91,F,235
2015,92,F,221
2015,93,F,169
2015,94,F,100
2015,95,F,51
2015,96,F,32
2015,97,F,31
2015,98,F,29
2015,99,F,26
2015,100,F,50
